nconst,primaryName,tconst
nm0005154,Lucy Liu,tt0160127
nm0000106,Drew Barrymore,tt0266489
nm0001213,Harvey Fierstein,tt0266489
nm0001774,Ben Stiller,tt0266489
nm0000106,Drew Barrymore,tt0305357
nm0000139,Cameron Diaz,tt0305357
nm0005154,Lucy Liu,tt0305357
nm0005170,Bernie Mac,tt0305357
nm0000106,Drew Barrymore,tt0338216
nm0051509,Eric Bana,tt0338216
nm0813902,Phyllis Somerville,tt0338216
nm0000106,Drew Barrymore,tt0343660
nm0000276,Sean Astin,tt0343660
nm0001191,Adam Sandler,tt0343660
nm0001705,Rob Schneider,tt0343660
nm0000106,Drew Barrymore,tt0758766
nm0000424,Hugh Grant,tt0758766
nm2187603,Scott Porter,tt0758766
nm0000106,Drew Barrymore,tt0780511
nm0000134,Robert De Niro,tt0780511
nm0000295,Kate Beckinsale,tt0780511
nm0005377,Sam Rockwell,tt0780511
nm0000106,Drew Barrymore,tt1014775
nm0005305,Piper Perabo,tt1014775
nm0136572,Manolo Cardona,tt1014775
nm0520064,George Lopez,tt1014775
nm0000106,Drew Barrymore,tt1086772
nm0001191,Adam Sandler,tt1086772
nm0005265,Kevin Nealon,tt1086772
nm1018488,Wendi McLendon-Covey,tt1086772
nm0000106,Drew Barrymore,tt1172233
nm0680983,Elliot Page,tt1172233
nm1325419,Kristen Wiig,tt1172233
nm3080981,Sarah Habel,tt1172233
nm0000106,Drew Barrymore,tt1430615
nm1024677,John Krasinski,tt1430615
nm0000107,Kim Basinger,tt0085891
nm0000447,Marilu Henner,tt0085891
nm0000107,Kim Basinger,tt0086006
nm0001970,Klaus Maria Brandauer,tt0086006
nm0000107,Kim Basinger,tt0087781
nm0000107,Kim Basinger,tt0091635
nm0000620,Mickey Rourke,tt0091635
nm0926592,Margaret Whitton,tt0091635
nm0000107,Kim Basinger,tt0091637
nm0000152,Richard Gere,tt0091637
nm0001169,George Dzundza,tt0091637
nm0469103,Jeroen Krabbé,tt0091637
nm0000107,Kim Basinger,tt0093596
nm0000313,Jeff Bridges,tt0093596
nm0000107,Kim Basinger,tt0096895
nm0000474,Michael Keaton,tt0096895
nm0943237,Robert Wuhl,tt0096895
nm0000107,Kim Basinger,tt0109890
nm0000249,James Woods,tt0109890
nm0000285,Alec Baldwin,tt0109890
nm0000514,Michael Madsen,tt0109890
nm0000107,Kim Basinger,tt0119488
nm0000128,Russell Crowe,tt0119488
nm0000228,Kevin Spacey,tt0119488
nm0001602,Guy Pearce,tt0119488
nm0000107,Kim Basinger,tt0274711
nm0000495,Téa Leoni,tt0274711
nm0641939,Ryan O'Neal,tt0274711
nm0000107,Kim Basinger,tt0298203
nm0001616,Mekhi Phifer,tt0298203
nm0004896,Eminem,tt0298203
nm0005261,Brittany Murphy,tt0298203
nm0000107,Kim Basinger,tt0337921
nm0000513,William H. Macy,tt0337921
nm0005458,Jason Statham,tt0337921
nm0262635,Chris Evans,tt0337921
nm0000107,Kim Basinger,tt0443632
nm0000140,Michael Douglas,tt0443632
nm0000662,Kiefer Sutherland,tt0443632
nm0519456,Eva Longoria,tt0443632
nm0000107,Kim Basinger,tt0887971
nm0001305,Lukas Haas,tt0887971
nm0001729,Craig Sheffer,tt0887971
nm0000107,Kim Basinger,tt1438254
nm1374980,Zac Efron,tt1438254
nm1468739,Amanda Crew,tt1438254
nm2253071,Charlie Tahan,tt1438254
nm0000107,Kim Basinger,tt1661382
nm0000134,Robert De Niro,tt1661382
nm0000230,Sylvester Stallone,tt1661382
nm0000110,Kenneth Branagh,tt0097499
nm0791871,Simon Shepherd,tt0097499
nm0000110,Kenneth Branagh,tt0101669
nm0000412,Andy Garcia,tt0101669
nm0000668,Emma Thompson,tt0101669
nm0000110,Kenneth Branagh,tt0105130
nm0000410,Stephen Fry,tt0105130
nm0000668,Emma Thompson,tt0105130
nm0491402,Hugh Laurie,tt0105130
nm0000110,Kenneth Branagh,tt0107616
nm0000206,Keanu Reeves,tt0107616
nm0000295,Kate Beckinsale,tt0107616
nm0000668,Emma Thompson,tt0107616
nm0000110,Kenneth Branagh,tt0109836
nm0000134,Robert De Niro,tt0109836
nm0000307,Helena Bonham Carter,tt0109836
nm0001371,Tom Hulce,tt0109836
nm0000110,Kenneth Branagh,tt0120533
nm0000138,Leonardo DiCaprio,tt0120533
nm0001114,Judy Davis,tt0120533
nm0000110,Kenneth Branagh,tt0120891
nm0000161,Salma Hayek,tt0120891
nm0000177,Kevin Kline,tt0120891
nm0000226,Will Smith,tt0120891
nm0000110,Kenneth Branagh,tt0138749
nm0000177,Kevin Kline,tt0138749
nm0000800,Armand Assante,tt0138749
nm0001609,Rosie Perez,tt0138749
nm0000110,Kenneth Branagh,tt0252444
nm0000110,Kenneth Branagh,tt0857265
nm0000179,Jude Law,tt0857265
nm0000110,Kenneth Branagh,tt0985699
nm0000129,Tom Cruise,tt0985699
nm0396924,Carice van Houten,tt0985699
nm0631490,Bill Nighy,tt0985699
nm0000110,Kenneth Branagh,tt1205537
nm0000126,Kevin Costner,tt1205537
nm0461136,Keira Knightley,tt1205537
nm1517976,Chris Pine,tt1205537
nm0000110,Kenneth Branagh,tt1655420
nm0000566,Julia Ormond,tt1655420
nm0931329,Michelle Williams,tt1655420
nm1519666,Eddie Redmayne,tt1655420
nm0000111,Matthew Broderick,tt0086567
nm0000639,Ally Sheedy,tt0086567
nm0000111,Matthew Broderick,tt0089457
nm0000201,Michelle Pfeiffer,tt0089457
nm0000442,Rutger Hauer,tt0089457
nm0000111,Matthew Broderick,tt0091042
nm0000214,Mia Sara,tt0091042
nm0000470,Jeffrey Jones,tt0091042
nm0001688,Alan Ruck,tt0091042
nm0000111,Matthew Broderick,tt0094746
nm0000686,Christopher Walken,tt0094746
nm0611827,Matt Mulhern,tt0094746
nm0662160,Corey Parker,tt0094746
nm0000111,Matthew Broderick,tt0097441
nm0000144,Cary Elwes,tt0097441
nm0000243,Denzel Washington,tt0097441
nm0000111,Matthew Broderick,tt0110357
nm0000155,Whoopi Goldberg,tt0110357
nm0000460,Jeremy Irons,tt0110357
nm0000111,Matthew Broderick,tt0111001
nm0000131,John Cusack,tt0111001
nm0000403,Bridget Fonda,tt0111001
nm0000111,Matthew Broderick,tt0115798
nm0000120,Jim Carrey,tt0115798
nm0005182,Leslie Mann,tt0115798
nm0085312,Jack Black,tt0115798
nm0000111,Matthew Broderick,tt0120685
nm0000279,Hank Azaria,tt0120685
nm0000606,Jean Reno,tt0120685
nm0001623,Maria Pitillo,tt0120685
nm0000111,Matthew Broderick,tt0126886
nm0000702,Reese Witherspoon,tt0126886
nm0004795,Jessica Campbell,tt0126886
nm0005098,Chris Klein,tt0126886
nm0000111,Matthew Broderick,tt0141369
nm0000391,Rupert Everett,tt0141369
nm0004921,Joely Fisher,tt0141369
nm0005502,Michelle Trachtenberg,tt0141369
nm0000111,Matthew Broderick,tt0203230
nm0001473,Laura Linney,tt0203230
nm0183613,Michael Countryman,tt0203230
nm0752407,Amy Ryan,tt0203230
nm0000111,Matthew Broderick,tt0326900
nm0005265,Kevin Nealon,tt0326900
nm0014582,Liam Aiken,tt0326900
nm0788340,Molly Shannon,tt0326900
nm0000111,Matthew Broderick,tt0327162
nm0000173,Nicole Kidman,tt0327162
nm0000541,Bette Midler,tt0327162
nm0000111,Matthew Broderick,tt0389790
nm0000250,Renée Zellweger,tt0389790
nm0000632,Jerry Seinfeld,tt0389790
nm0911320,Patrick Warburton,tt0389790
nm0000111,Matthew Broderick,tt0395251
nm0000235,Uma Thurman,tt0395251
nm0001447,Nathan Lane,tt0395251
nm0002071,Will Ferrell,tt0395251
nm0000111,Matthew Broderick,tt0420238
nm0001808,Tracey Ullman,tt0420238
nm0914612,Emma Watson,tt0420238
nm0000111,Matthew Broderick,tt0455805
nm0000147,Colin Firth,tt0455805
nm0000166,Helen Hunt,tt0455805
nm0000541,Bette Midler,tt0455805
nm0000111,Matthew Broderick,tt0857275
nm0005125,Sanaa Lathan,tt0857275
nm0931324,Michael Kenneth Williams,tt0857275
nm0000111,Matthew Broderick,tt0889134
nm0004906,Peter Facinelli,tt0889134
nm0005491,Maura Tierney,tt0889134
nm0811242,Brittany Snow,tt0889134
nm0000112,Pierce Brosnan,tt0091647
nm0001153,Lesley-Anne Down,tt0091647
nm0001914,Adam Ant,tt0091647
nm0600027,Anna Maria Monticelli,tt0091647
nm0000112,Pierce Brosnan,tt0093044
nm0001026,Joanna Cassidy,tt0093044
nm0000112,Pierce Brosnan,tt0104692
nm0001194,Jeff Fahey,tt0104692
nm0109517,Mark Bringelson,tt0104692
nm0942486,Jenny Wright,tt0104692
nm0000112,Pierce Brosnan,tt0107614
nm0000245,Robin Williams,tt0107614
nm0000398,Sally Field,tt0107614
nm0001213,Harvey Fierstein,tt0107614
nm0000112,Pierce Brosnan,tt0113189
nm0000293,Sean Bean,tt0113189
nm0000463,Famke Janssen,tt0113189
nm0001713,Izabella Scorupco,tt0113189
nm0000112,Pierce Brosnan,tt0116996
nm0000572,Sarah Jessica Parker,tt0116996
nm0000906,Annette Bening,tt0116996
nm0000112,Pierce Brosnan,tt0118928
nm0000157,Linda Hamilton,tt0118928
nm0284158,Jeremy Foley,tt0118928
nm0808603,Jamie Renée Smith,tt0118928
nm0000112,Pierce Brosnan,tt0120347
nm0000159,Teri Hatcher,tt0120347
nm0000596,Jonathan Pryce,tt0120347
nm0000706,Michelle Yeoh,tt0120347
nm0000112,Pierce Brosnan,tt0143145
nm0000521,Sophie Marceau,tt0143145
nm0000612,Denise Richards,tt0143145
nm0001015,Robert Carlyle,tt0143145
nm0000112,Pierce Brosnan,tt0155267
nm0000623,Rene Russo,tt0155267
nm0001459,Denis Leary,tt0155267
nm0000112,Pierce Brosnan,tt0236784
nm0000130,Jamie Lee Curtis,tt0236784
nm0001691,Geoffrey Rush,tt0236784
nm0007237,Leonor Varela,tt0236784
nm0000112,Pierce Brosnan,tt0246460
nm0000932,Halle Berry,tt0246460
nm0683253,Rosamund Pike,tt0246460
nm0827170,Toby Stephens,tt0246460
nm0000112,Pierce Brosnan,tt0323033
nm0000194,Julianne Moore,tt0323033
nm0000205,Parker Posey,tt0323033
nm0790688,Michael Sheen,tt0323033
nm0000112,Pierce Brosnan,tt0365485
nm0001427,Greg Kinnear,tt0365485
nm0204706,Hope Davis,tt0365485
nm0000112,Pierce Brosnan,tt0367479
nm0000161,Salma Hayek,tt0367479
nm0000332,Don Cheadle,tt0367479
nm0000437,Woody Harrelson,tt0367479
nm0000112,Pierce Brosnan,tt0479537
nm0000553,Liam Neeson,tt0479537
nm0000699,Michael Wincott,tt0479537
nm0001378,Anjelica Huston,tt0479537
nm0000112,Pierce Brosnan,tt0795421
nm0000658,Meryl Streep,tt0795421
nm0001745,Stellan Skarsgård,tt0795421
nm1086543,Amanda Seyfried,tt0795421
nm0000112,Pierce Brosnan,tt1139328
nm0000191,Ewan McGregor,tt1139328
nm0931404,Olivia Williams,tt1139328
nm1256532,Jon Bernthal,tt1139328
nm0000112,Pierce Brosnan,tt1781922
nm0005562,Owen Wilson,tt1781922
nm1128572,Lake Bell,tt1781922
nm0000112,Pierce Brosnan,tt2402157
nm0810488,Bill Smitrovich,tt2402157
nm1385871,Olga Kurylenko,tt2402157
nm3478396,Luke Bracey,tt2402157
nm0000112,Pierce Brosnan,tt2679552
nm0000112,Pierce Brosnan,tt4876134
nm0000619,Tim Roth,tt4876134
nm0134244,Nick Cannon,tt4876134
nm0000113,Sandra Bullock,tt0102343
nm0001535,Dale Midkiff,tt0102343
nm0004883,Tate Donovan,tt0102343
nm0544721,Mary Mara,tt0102343
nm0000113,Sandra Bullock,tt0106697
nm0000230,Sylvester Stallone,tt0106697
nm0000648,Wesley Snipes,tt0106697
nm0000113,Sandra Bullock,tt0111257
nm0000206,Keanu Reeves,tt0111257
nm0608012,Joe Morton,tt0111257
nm0000113,Sandra Bullock,tt0113957
nm0000562,Jeremy Northam,tt0113957
nm0588222,Dennis Miller,tt0113957
nm0000113,Sandra Bullock,tt0114924
nm0000597,Bill Pullman,tt0114924
nm0001251,Peter Gallagher,tt0114924
nm0000113,Sandra Bullock,tt0117913
nm0000168,Samuel L. Jackson,tt0117913
nm0000190,Matthew McConaughey,tt0117913
nm0000228,Kevin Spacey,tt0117913
nm0000113,Sandra Bullock,tt0119313
nm0001065,Harry Connick Jr.,tt0119313
nm0926165,Mae Whitman,tt0119313
nm0000113,Sandra Bullock,tt0120179
nm0000353,Willem Dafoe,tt0120179
nm0000574,Jason Patric,tt0120179
nm0607325,Temuera Morrison,tt0120179
nm0000113,Sandra Bullock,tt0120791
nm0000173,Nicole Kidman,tt0120791
nm0000330,Stockard Channing,tt0120791
nm0001848,Dianne Wiest,tt0120791
nm0000113,Sandra Bullock,tt0120794
nm0000146,Ralph Fiennes,tt0120794
nm0000174,Val Kilmer,tt0120794
nm0000201,Michelle Pfeiffer,tt0120794
nm0000113,Sandra Bullock,tt0141098
nm0000255,Ben Affleck,tt0141098
nm0001872,Steve Zahn,tt0141098
nm0005491,Maura Tierney,tt0141098
nm0000113,Sandra Bullock,tt0191754
nm0001557,Viggo Mortensen,tt0191754
nm0001610,Elizabeth Perkins,tt0191754
nm0922035,Dominic West,tt0191754
nm0000113,Sandra Bullock,tt0212346
nm0000298,Candice Bergen,tt0212346
nm0000973,Benjamin Bratt,tt0212346
nm0000113,Sandra Bullock,tt0264935
nm0001035,Ben Chaplin,tt0264935
nm0331516,Ryan Gosling,tt0264935
nm0685856,Michael Pitt,tt0264935
nm0000113,Sandra Bullock,tt0313737
nm0000424,Hugh Grant,tt0313737
nm0001860,Alicia Witt,tt0313737
nm0412374,Dana Ivey,tt0313737
nm0000113,Sandra Bullock,tt0375679
nm0000332,Don Cheadle,tt0375679
nm0037410,Karina Arroyave,tt0375679
nm0628601,Thandiwe Newton,tt0375679
nm0000113,Sandra Bullock,tt0385307
nm0005093,Regina King,tt0385307
nm0006663,Enrique Murciano,tt0385307
nm0000113,Sandra Bullock,tt0410297
nm0000206,Keanu Reeves,tt0410297
nm0609114,Ebon Moss-Bachrach,tt0410297
nm0000113,Sandra Bullock,tt0420609
nm0000244,Sigourney Weaver,tt0420609
nm0185819,Daniel Craig,tt0420609
nm0429363,Toby Jones,tt0420609
nm0000113,Sandra Bullock,tt0477071
nm0005520,Amber Valletta,tt0477071
nm0573037,Julian McMahon,tt0477071
nm0000113,Sandra Bullock,tt0477302
nm0000158,Tom Hanks,tt0477302
nm0000113,Sandra Bullock,tt0878804
nm0005210,Tim McGraw,tt0878804
nm2052567,Jae Head,tt0878804
nm0000113,Sandra Bullock,tt0881891
nm0002006,Thomas Haden Church,tt0881891
nm0177896,Bradley Cooper,tt0881891
nm0421822,Ken Jeong,tt0881891
nm0000113,Sandra Bullock,tt1018765
nm0000671,Billy Bob Thornton,tt1018765
nm0021835,Joaquim de Almeida,tt1018765
nm1107001,Anthony Mackie,tt1018765
nm0000113,Sandra Bullock,tt1041829
nm0005266,Craig T. Nelson,tt1041829
nm0005351,Ryan Reynolds,tt1041829
nm0005460,Mary Steenburgen,tt1041829
nm0000113,Sandra Bullock,tt1454468
nm0000123,George Clooney,tt1454468
nm0000438,Ed Harris,tt1454468
nm1241511,Orto Ignatiussen,tt1454468
nm0000113,Sandra Bullock,tt2293640
nm0000474,Michael Keaton,tt2293640
nm0358316,Jon Hamm,tt2293640
nm1853544,Pierre Coffin,tt2293640
nm0000113,Sandra Bullock,tt2404463
nm0065007,Demián Bichir,tt2404463
nm0565250,Melissa McCarthy,tt2404463
nm0567912,Michael McDonald,tt2404463
nm0000113,Sandra Bullock,tt2737304
nm0000518,John Malkovich,tt2737304
nm0005299,Sarah Paulson,tt2737304
nm5218990,Trevante Rhodes,tt2737304
nm0000113,Sandra Bullock,tt5164214
nm0000949,Cate Blanchett,tt5164214
nm0004266,Anne Hathaway,tt5164214
nm1411676,Mindy Kaling,tt5164214
nm0000114,Steve Buscemi,tt0109068
nm0000394,Chris Farley,tt0109068
nm0000409,Brendan Fraser,tt0109068
nm0001191,Adam Sandler,tt0109068
nm0000114,Steve Buscemi,tt0116225
nm0000621,Kurt Russell,tt0116225
nm0005078,Stacy Keach,tt0116225
nm0486277,A.J. Langer,tt0116225
nm0000114,Steve Buscemi,tt0116282
nm0000513,William H. Macy,tt0116282
nm0000531,Frances McDormand,tt0116282
nm0001780,Peter Stormare,tt0116282
nm0000114,Steve Buscemi,tt0118715
nm0000194,Julianne Moore,tt0118715
nm0000313,Jeff Bridges,tt0118715
nm0000422,John Goodman,tt0118715
nm0000114,Steve Buscemi,tt0162346
nm0000301,Thora Birch,tt0162346
nm0000605,Brad Renfro,tt0162346
nm0424060,Scarlett Johansson,tt0162346
nm0000114,Steve Buscemi,tt0173840
nm0000285,Alec Baldwin,tt0173840
nm0000609,Ving Rhames,tt0173840
nm0001840,Ming-Na Wen,tt0173840
nm0000114,Steve Buscemi,tt0198781
nm0000345,Billy Crystal,tt0198781
nm0000422,John Goodman,tt0198781
nm0316701,Mary Gibbs,tt0198781
nm0000114,Steve Buscemi,tt0368222
nm0000215,Susan Sarandon,tt0368222
nm0000701,Kate Winslet,tt0368222
nm0001254,James Gandolfini,tt0368222
nm0000114,Steve Buscemi,tt0399201
nm0000191,Ewan McGregor,tt0399201
nm0005023,Djimon Hounsou,tt0399201
nm0424060,Scarlett Johansson,tt0399201
nm0000114,Steve Buscemi,tt0412637
nm0000153,Gina Gershon,tt0412637
nm0517844,Alison Lohman,tt0412637
nm0685856,Michael Pitt,tt0412637
nm0000114,Steve Buscemi,tt0413895
nm0000210,Julia Roberts,tt0413895
nm0001856,Oprah Winfrey,tt0413895
nm0266824,Dakota Fanning,tt0413895
nm0000114,Steve Buscemi,tt0465502
nm0000131,John Cusack,tt0465502
nm0458325,Myleene Klass,tt0465502
nm0788340,Molly Shannon,tt0465502
nm0000114,Steve Buscemi,tt0480269
nm0123946,Michael Buscemi,tt0480269
nm0253108,Tara Elders,tt0480269
nm1092227,Sienna Miller,tt0480269
nm0000114,Steve Buscemi,tt0770772
nm0001674,Chris Rock,tt0770772
nm0868659,Gina Torres,tt0770772
nm0913488,Kerry Washington,tt0770772
nm0000114,Steve Buscemi,tt0790628
nm0136797,Steve Carell,tt0790628
nm3303074,Mason Cook,tt0790628
nm0000114,Steve Buscemi,tt1276105
nm0227759,Peter Dinklage,tt1276105
nm0539082,Romany Malco,tt1276105
nm0798971,Sarah Silverman,tt1276105
nm0000114,Steve Buscemi,tt1318001
nm0001644,Aidan Quinn,tt1318001
nm0562246,Mariann Mayberry,tt1318001
nm0792177,Jamey Sheridan,tt1318001
nm0000114,Steve Buscemi,tt1453405
nm0000345,Billy Crystal,tt1453405
nm0000422,John Goodman,tt1453405
nm0000545,Helen Mirren,tt1453405
nm0000114,Steve Buscemi,tt4686844
nm0001787,Jeffrey Tambor,tt4686844
nm0750971,Simon Russell Beale,tt4686844
nm2057859,Andrea Riseborough,tt4686844
nm0000115,Nicolas Cage,tt0086525
nm0100889,Michael Bowen,tt0086525
nm0197354,Elizabeth Daily,tt0086525
nm0286033,Deborah Foreman,tt0086525
nm0000115,Nicolas Cage,tt0086969
nm0000546,Matthew Modine,tt0086969
nm0000115,Nicolas Cage,tt0091738
nm0000678,Kathleen Turner,tt0091738
nm0382819,Catherine Hicks,tt0091738
nm0587944,Barry Miller,tt0091738
nm0000115,Nicolas Cage,tt0093565
nm0000333,Cher,tt0093565
nm0000115,Nicolas Cage,tt0093822
nm0000422,John Goodman,tt0093822
nm0000456,Holly Hunter,tt0093822
nm0934254,Trey Wilson,tt0093822
nm0000115,Nicolas Cage,tt0098577
nm0000744,Maria Conchita Alonso,tt0098577
nm0000884,Jennifer Beals,tt0098577
nm0000115,Nicolas Cage,tt0100935
nm0000353,Willem Dafoe,tt0100935
nm0000368,Laura Dern,tt0100935
nm0293422,J.E. Freeman,tt0100935
nm0000115,Nicolas Cage,tt0101004
nm0001592,Joe Pantoliano,tt0101004
nm0001662,Judge Reinhold,tt0101004
nm0026692,Erika Anderson,tt0101004
nm0000115,Nicolas Cage,tt0104438
nm0000572,Sarah Jessica Parker,tt0104438
nm0000115,Nicolas Cage,tt0110167
nm0000403,Bridget Fonda,tt0110167
nm0001609,Rosie Perez,tt0110167
nm0682495,Wendell Pierce,tt0110167
nm0000115,Nicolas Cage,tt0113627
nm0000223,Elisabeth Shue,tt0113627
nm0001696,Julian Sands,tt0113627
nm0507659,Richard Lewis,tt0113627
nm0000115,Nicolas Cage,tt0117500
nm0000438,Ed Harris,tt0117500
nm0817983,John Spencer,tt0117500
nm0000115,Nicolas Cage,tt0118880
nm0000131,John Cusack,tt0118880
nm0000518,John Malkovich,tt0118880
nm0000538,Colm Meaney,tt0118880
nm0000115,Nicolas Cage,tt0119094
nm0000237,John Travolta,tt0119094
nm0000260,Joan Allen,tt0119094
nm0005273,Alessandro Nivola,tt0119094
nm0000115,Nicolas Cage,tt0120632
nm0000212,Meg Ryan,tt0120632
nm0001240,Dennis Franz,tt0120632
nm0105672,Andre Braugher,tt0120632
nm0000115,Nicolas Cage,tt0120832
nm0000641,Gary Sinise,tt0120832
nm0001303,Carla Gugino,tt0120832
nm0001334,John Heard,tt0120832
nm0000115,Nicolas Cage,tt0134273
nm0001254,James Gandolfini,tt0134273
nm0001618,Joaquin Phoenix,tt0134273
nm0001780,Peter Stormare,tt0134273
nm0000115,Nicolas Cage,tt0187078
nm0000610,Giovanni Ribisi,tt0187078
nm0001401,Angelina Jolie,tt0187078
nm0000115,Nicolas Cage,tt0218967
nm0000332,Don Cheadle,tt0218967
nm0000495,Téa Leoni,tt0218967
nm0005315,Jeremy Piven,tt0218967
nm0000115,Nicolas Cage,tt0238112
nm0000288,Christian Bale,tt0238112
nm0004851,Penélope Cruz,tt0238112
nm0000115,Nicolas Cage,tt0245562
nm0001187,Noah Emmerich,tt0245562
nm0001780,Peter Stormare,tt0245562
nm0063440,Adam Beach,tt0245562
nm0000115,Nicolas Cage,tt0259324
nm0000385,Sam Elliott,tt0259324
nm0578949,Eva Mendes,tt0259324
nm1668265,Matt Long,tt0259324
nm0000115,Nicolas Cage,tt0268126
nm0000658,Meryl Streep,tt0268126
nm0177933,Chris Cooper,tt0268126
nm0842770,Tilda Swinton,tt0268126
nm0000115,Nicolas Cage,tt0325805
nm0005377,Sam Rockwell,tt0325805
nm0022883,Bruce Altman,tt0325805
nm0517844,Alison Lohman,tt0325805
nm0000115,Nicolas Cage,tt0368891
nm0000293,Sean Bean,tt0368891
nm0058581,Justin Bartha,tt0368891
nm1208167,Diane Kruger,tt0368891
nm0000115,Nicolas Cage,tt0375568
nm0000234,Charlize Theron,tt0375568
nm0068338,Kristen Bell,tt0375568
nm0383603,Freddie Highmore,tt0375568
nm0000115,Nicolas Cage,tt0384680
nm0204706,Hope Davis,tt0384680
nm0396558,Nicholas Hoult,tt0384680
nm0000115,Nicolas Cage,tt0399295
nm0000160,Ethan Hawke,tt0399295
nm0001467,Jared Leto,tt0399295
nm0005256,Bridget Moynahan,tt0399295
nm0000115,Nicolas Cage,tt0429589
nm0000210,Julia Roberts,tt0429589
nm0000658,Meryl Streep,tt0429589
nm0316079,Paul Giamatti,tt0429589
nm0000115,Nicolas Cage,tt0435705
nm0000194,Julianne Moore,tt0435705
nm0004754,Jessica Biel,tt0435705
nm0470981,Thomas Kretschmann,tt0435705
nm0000115,Nicolas Cage,tt0448011
nm0126284,Rose Byrne,tt0448011
nm2425105,Chandler Canterbury,tt0448011
nm0000115,Nicolas Cage,tt0450345
nm0005447,Leelee Sobieski,tt0450345
nm0063571,Kate Beahan,tt0450345
nm0000115,Nicolas Cage,tt0465234
nm0058581,Justin Bartha,tt0465234
nm1208167,Diane Kruger,tt0465234
nm0000115,Nicolas Cage,tt0469641
nm0004742,Maria Bello,tt0469641
nm0350454,Maggie Gyllenhaal,tt0469641
nm0671567,Michael Peña,tt0469641
nm0000115,Nicolas Cage,tt0479997
nm0000579,Ron Perlman,tt0479997
nm1304386,Stephen Campbell Moore,tt0479997
nm2946516,Claire Foy,tt0479997
nm0000115,Nicolas Cage,tt0481499
nm0001416,Catherine Keener,tt0481499
nm0005351,Ryan Reynolds,tt0481499
nm1297015,Emma Stone,tt0481499
nm0000115,Nicolas Cage,tt0814022
nm0947777,Charlie Yeung,tt0814022
nm1395312,Shahkrit Yamnarm,tt0814022
nm2486428,Panward Hemmanee,tt0814022
nm0000115,Nicolas Cage,tt0963966
nm0000547,Alfred Molina,tt0963966
nm0059431,Jay Baruchel,tt0963966
nm1954240,Teresa Palmer,tt0963966
nm0000115,Nicolas Cage,tt1071875
nm0001354,Ciarán Hinds,tt1071875
nm0252961,Idris Elba,tt1071875
nm0686376,Violante Placido,tt1071875
nm0000115,Nicolas Cage,tt1095217
nm0000174,Val Kilmer,tt1095217
nm0578949,Eva Mendes,tt1095217
nm0000115,Nicolas Cage,tt11003218
nm0035060,Adam Arkin,tt11003218
nm1842974,Alex Wolff,tt11003218
nm0000115,Nicolas Cage,tt1214962
nm0001602,Guy Pearce,tt1214962
nm0005064,January Jones,tt1214962
nm0674782,Harold Perrineau,tt1214962
nm0000115,Nicolas Cage,tt1250777
nm0113595,Garrett M. Brown,tt1250777
nm1093951,Aaron Taylor-Johnson,tt1250777
nm1631269,Chloë Grace Moretz,tt1250777
nm0000115,Nicolas Cage,tt1502404
nm0001209,William Fichtner,tt1502404
nm0121605,Billy Burke,tt1502404
nm1720028,Amber Heard,tt1502404
nm0000115,Nicolas Cage,tt1656186
nm0015196,Malin Akerman,tt1656186
nm0396812,Danny Huston,tt1656186
nm0524197,Josh Lucas,tt1656186
nm0000115,Nicolas Cage,tt1674784
nm0000173,Nicole Kidman,tt1674784
nm0578853,Ben Mendelsohn,tt1674784
nm1544217,Cam Gigandet,tt1674784
nm0000115,Nicolas Cage,tt2005374
nm0000131,John Cusack,tt2005374
nm0606487,Dean Norris,tt2005374
nm1227814,Vanessa Hudgens,tt2005374
nm0000115,Nicolas Cage,tt2467046
nm0000670,Lea Thompson,tt2467046
nm0614877,Chad Michael Murray,tt2467046
nm2216125,Cassi Thomson,tt2467046
nm0000115,Nicolas Cage,tt2850386
nm0001416,Catherine Keener,tt2850386
nm0005351,Ryan Reynolds,tt2850386
nm1297015,Emma Stone,tt2850386
nm0000115,Nicolas Cage,tt5073642
nm0000613,Joely Richardson,tt5073642
nm0000115,Nicolas Cage,tt5462326
nm0004757,Selma Blair,tt5462326
nm3453476,Anne Winters,tt5462326
nm0000115,Nicolas Cage,tt6998518
nm0219329,Ned Dennehy,tt6998518
nm0730070,Linus Roache,tt6998518
nm2057859,Andrea Riseborough,tt6998518
