nconst,primaryName,tconst
nm0608090,Samantha Morton,tt0181689
nm0000129,Tom Cruise,tt0259711
nm0000139,Cameron Diaz,tt0259711
nm0000621,Kurt Russell,tt0259711
nm0004851,Penélope Cruz,tt0259711
nm0000129,Tom Cruise,tt0317919
nm0000450,Philip Seymour Hoffman,tt0317919
nm0000609,Ving Rhames,tt0317919
nm1157358,Michelle Monaghan,tt0317919
nm0000129,Tom Cruise,tt0325710
nm0040472,William Atherton,tt0325710
nm0175262,Billy Connolly,tt0325710
nm0913822,Ken Watanabe,tt0325710
nm0000129,Tom Cruise,tt0369339
nm0000586,Jada Pinkett Smith,tt0369339
nm0004937,Jamie Foxx,tt0369339
nm0749263,Mark Ruffalo,tt0369339
nm0000129,Tom Cruise,tt0407304
nm0000209,Tim Robbins,tt0407304
nm0001584,Miranda Otto,tt0407304
nm0266824,Dakota Fanning,tt0407304
nm0000129,Tom Cruise,tt0790724
nm0001348,Werner Herzog,tt0790724
nm0420955,Richard Jenkins,tt0790724
nm0683253,Rosamund Pike,tt0790724
nm0000129,Tom Cruise,tt0891527
nm0000658,Meryl Streep,tt0891527
nm0671567,Michael Peña,tt0891527
nm0000129,Tom Cruise,tt1013743
nm0000139,Cameron Diaz,tt1013743
nm0003244,Jordi Mollà,tt1013743
nm0765597,Peter Sarsgaard,tt1013743
nm0000129,Tom Cruise,tt1229238
nm0670408,Simon Pegg,tt1229238
nm0719637,Jeremy Renner,tt1229238
nm1745736,Paula Patton,tt1229238
nm0000129,Tom Cruise,tt1336608
nm0000285,Alec Baldwin,tt1336608
nm1546300,Diego Boneta,tt1336608
nm2584600,Julianne Hough,tt1336608
nm0000129,Tom Cruise,tt1483013
nm1385871,Olga Kurylenko,tt1483013
nm2057859,Andrea Riseborough,tt1483013
nm0000129,Tom Cruise,tt1631867
nm0000200,Bill Paxton,tt1631867
nm0322407,Brendan Gleeson,tt1631867
nm1289434,Emily Blunt,tt1631867
nm0000129,Tom Cruise,tt2381249
nm0272581,Rebecca Ferguson,tt2381249
nm0670408,Simon Pegg,tt2381249
nm0719637,Jeremy Renner,tt2381249
nm0000129,Tom Cruise,tt3393786
nm0388038,Aldis Hodge,tt3393786
nm0460694,Robert Knepper,tt3393786
nm1130627,Cobie Smulders,tt3393786
nm0000129,Tom Cruise,tt3532216
nm0687146,Jesse Plemons,tt3532216
nm0942792,Sarah Wright,tt3532216
nm1727304,Domhnall Gleeson,tt3532216
nm0000129,Tom Cruise,tt4912910
nm0000609,Ving Rhames,tt4912910
nm0147147,Henry Cavill,tt4912910
nm0670408,Simon Pegg,tt4912910
nm0000130,Jamie Lee Curtis,tt0077651
nm0477341,Nancy Kyes,tt0077651
nm0602985,Tony Moran,tt0077651
nm0000130,Jamie Lee Curtis,tt0081383
nm0551926,Anne-Marie Martin,tt0081383
nm0000130,Jamie Lee Curtis,tt0081617
nm0000952,Hart Bochner,tt0081617
nm0004518,David Copperfield,tt0081617
nm0000130,Jamie Lee Curtis,tt0082495
nm0469552,Jeffrey Kramer,tt0082495
nm0000130,Jamie Lee Curtis,tt0083000
nm0005078,Stacy Keach,tt0083000
nm0000130,Jamie Lee Curtis,tt0089798
nm0000237,John Travolta,tt0089798
nm0000130,Jamie Lee Curtis,tt0095050
nm0000501,Ray Liotta,tt0095050
nm0001371,Tom Hulce,tt0095050
nm0000130,Jamie Lee Curtis,tt0095159
nm0000177,Kevin Kline,tt0095159
nm0001589,Michael Palin,tt0095159
nm0000130,Jamie Lee Curtis,tt0099160
nm0000317,Clancy Brown,tt0099160
nm0001615,Elizabeth Peña,tt0099160
nm0798779,Ron Silver,tt0099160
nm0000130,Jamie Lee Curtis,tt0104291
nm0000154,Mel Gibson,tt0104291
nm0000704,Elijah Wood,tt0104291
nm0322050,Isabel Glasser,tt0104291
nm0000130,Jamie Lee Curtis,tt0107606
nm0000695,Joanne Whalley,tt0107606
nm0001251,Peter Gallagher,tt0107606
nm0000130,Jamie Lee Curtis,tt0111503
nm0000200,Bill Paxton,tt0111503
nm0000216,Arnold Schwarzenegger,tt0111503
nm0000792,Tom Arnold,tt0111503
nm0000130,Jamie Lee Curtis,tt0116571
nm0001629,Kevin Pollak,tt0116571
nm0397445,Kyle Howard,tt0116571
nm0000130,Jamie Lee Curtis,tt0119115
nm0000177,Kevin Kline,tt0119115
nm0001589,Michael Palin,tt0119115
nm0000130,Jamie Lee Curtis,tt0120458
nm0000287,William Baldwin,tt0120458
nm0001586,Joanna Pacula,tt0120458
nm0000130,Jamie Lee Curtis,tt0120694
nm0001326,Josh Hartnett,tt0120694
nm0035060,Adam Arkin,tt0120694
nm0931329,Michelle Williams,tt0120694
nm0000130,Jamie Lee Curtis,tt0220506
nm0005354,Busta Rhymes,tt0220506
nm0435323,Bianca Kajlich,tt0220506
nm0520562,Brad Loree,tt0220506
nm0000130,Jamie Lee Curtis,tt0322330
nm0001319,Mark Harmon,tt0322330
nm0517820,Lindsay Lohan,tt0322330
nm0000130,Jamie Lee Curtis,tt10665338
nm0183921,James Jude Courtney,tt10665338
nm0339460,Judy Greer,tt10665338
nm0000130,Jamie Lee Curtis,tt1414382
nm0000244,Sigourney Weaver,tt1414382
nm0068338,Kristen Bell,tt1414382
nm0951148,Odette Annable,tt1414382
nm0000130,Jamie Lee Curtis,tt1502407
nm0183921,James Jude Courtney,tt1502407
nm0339460,Judy Greer,tt1502407
nm0000130,Jamie Lee Curtis,tt3233418
nm0000673,Marisa Tomei,tt3233418
nm0520064,George Lopez,tt3233418
nm1821327,Carlos PenaVega,tt3233418
nm0000130,Jamie Lee Curtis,tt8946378
nm0185819,Daniel Craig,tt8946378
nm0262635,Chris Evans,tt8946378
nm1869101,Ana de Armas,tt8946378
nm0000131,John Cusack,tt0088794
nm0001773,David Ogden Stiers,tt0088794
nm0200981,Kim Darby,tt0088794
nm0805164,Demian Slade,tt0088794
nm0000131,John Cusack,tt0089385
nm0001694,Meredith Salenger,tt0089385
nm0443577,Lainie Kazan,tt0089385
nm0936403,Ray Wise,tt0089385
nm0000131,John Cusack,tt0090103
nm0000381,Anthony Edwards,tt0090103
nm0301305,Boyd Gaines,tt0090103
nm0000131,John Cusack,tt0091680
nm0000193,Demi Moore,tt0091680
nm0615063,Joel Murray,tt0091680
nm0000131,John Cusack,tt0093215
nm0311092,Wendy Gazelle,tt0093215
nm0000131,John Cusack,tt0095082
nm0003167,Jace Alexander,tt0095082
nm0163429,Gordon Clapp,tt0095082
nm0000131,John Cusack,tt0096223
nm0000209,Tim Robbins,tt0096223
nm0002026,Mary Crosby,tt0096223
nm0000131,John Cusack,tt0097336
nm0000889,Bonnie Bedelia,tt0097336
nm0776239,Dwight Schultz,tt0097336
nm0000131,John Cusack,tt0098258
nm0001746,Ione Skye,tt0098258
nm0000131,John Cusack,tt0099703
nm0000906,Annette Bening,tt0099703
nm0001378,Anjelica Huston,tt0099703
nm0613197,Jan Munroe,tt0099703
nm0000131,John Cusack,tt0103125
nm0000652,James Spader,tt0103125
nm0001597,Mandy Patinkin,tt0103125
nm0835916,Imogen Stubbs,tt0103125
nm0000131,John Cusack,tt0107594
nm0000514,Michael Madsen,tt0107594
nm0000529,Debi Mazar,tt0107594
nm0001125,Benicio Del Toro,tt0107594
nm0000131,John Cusack,tt0109348
nm0000236,Jennifer Tilly,tt0109348
nm0001590,Chazz Palminteri,tt0109348
nm0001848,Dianne Wiest,tt0109348
nm0000131,John Cusack,tt0115907
nm0000403,Bridget Fonda,tt0115907
nm0000131,John Cusack,tt0118617
nm0000212,Meg Ryan,tt0118617
nm0001288,Kelsey Grammer,tt0118617
nm0000131,John Cusack,tt0119668
nm0000228,Kevin Spacey,tt0119668
nm0000131,John Cusack,tt0120601
nm0000139,Cameron Diaz,tt0120601
nm0000518,John Malkovich,tt0120601
nm0001416,Catherine Keener,tt0120601
nm0000131,John Cusack,tt0120797
nm0000671,Billy Bob Thornton,tt0120797
nm0000949,Cate Blanchett,tt0120797
nm0001401,Angelina Jolie,tt0120797
nm0000131,John Cusack,tt0146882
nm0005013,Iben Hjejle,tt0146882
nm0085312,Jack Black,tt0146882
nm0521974,Todd Louiso,tt0146882
nm0000131,John Cusack,tt0150216
nm0000279,Hank Azaria,tt0150216
nm0000349,Joan Cusack,tt0150216
nm0001952,Rubén Blades,tt0150216
nm0000131,John Cusack,tt0240890
nm0000295,Kate Beckinsale,tt0240890
nm0005256,Bridget Moynahan,tt0240890
nm0005315,Jeremy Piven,tt0240890
nm0000131,John Cusack,tt0265029
nm0000210,Julia Roberts,tt0265029
nm0000345,Billy Crystal,tt0265029
nm0001876,Catherine Zeta-Jones,tt0265029
nm0000131,John Cusack,tt0290210
nm0005447,Leelee Sobieski,tt0290210
nm0662504,Molly Parker,tt0290210
nm0852965,Noah Taylor,tt0290210
nm0000131,John Cusack,tt0309698
nm0000501,Ray Liotta,tt0309698
nm0001605,Amanda Peet,tt0309698
nm0370035,John Hawkes,tt0309698
nm0000131,John Cusack,tt0313542
nm0001838,Rachel Weisz,tt0313542
nm0000131,John Cusack,tt0400525
nm0000671,Billy Bob Thornton,tt0400525
nm0001567,Connie Nielsen,tt0400525
nm0000131,John Cusack,tt0415965
nm0001605,Amanda Peet,tt0415965
nm0645683,Sophie Okonedo,tt0415965
nm1544100,Bobby Coleman,tt0415965
nm0000131,John Cusack,tt0417001
nm0000178,Diane Lane,tt0417001
nm0001610,Elizabeth Perkins,tt0417001
nm0000131,John Cusack,tt0445946
nm0000481,Alice Krige,tt0445946
nm2196500,Jamie Anderson,tt0445946
nm0000131,John Cusack,tt0450385
nm0000168,Samuel L. Jackson,tt0450385
nm0001724,Tony Shalhoub,tt0450385
nm0005203,Mary McCormack,tt0450385
nm0000131,John Cusack,tt0772168
nm2050642,Rebecca Spence,tt0772168
nm0000131,John Cusack,tt0775440
nm0000168,Samuel L. Jackson,tt0775440
nm2265157,Isabelle Fuhrman,tt0775440
nm4148246,Clark Sarullo,tt0775440
nm0000131,John Cusack,tt0884224
nm0000349,Joan Cusack,tt0884224
nm0000673,Marisa Tomei,tt0884224
nm0240381,Hilary Duff,tt0884224
nm0000131,John Cusack,tt0903657
nm0006969,Elizabeth Banks,tt0903657
nm0200452,Paul Dano,tt0903657
nm0316079,Paul Giamatti,tt0903657
nm0000131,John Cusack,tt1067765
nm0731075,Emma Roberts,tt1067765
nm1404239,Evan Peters,tt1067765
nm0000131,John Cusack,tt1085492
nm0000246,Bruce Willis,tt1085492
nm0000574,Jason Patric,tt1085492
nm2057726,Jessica Lowndes,tt1085492
nm0000131,John Cusack,tt1132285
nm1316767,Dallas Roberts,tt1132285
nm1358539,Jennifer Carpenter,tt1132285
nm0000131,John Cusack,tt1158939
nm0386472,Emile Hirsch,tt1158939
nm1918862,Déborah François,tt1158939
nm0000131,John Cusack,tt1190080
nm0001605,Amanda Peet,tt1190080
nm0252230,Chiwetel Ejiofor,tt1190080
nm0628601,Thandiwe Newton,tt1190080
nm0000131,John Cusack,tt1231587
nm0241173,Clark Duke,tt1231587
nm0732497,Craig Robinson,tt1231587
nm1117791,Rob Corddry,tt1231587
nm0000131,John Cusack,tt1327773
nm0001845,Forest Whitaker,tt1327773
nm0001856,Oprah Winfrey,tt1327773
nm0000131,John Cusack,tt1486192
nm0322407,Brendan Gleeson,tt1486192
nm1404408,Alice Eve,tt1486192
nm1812656,Luke Evans,tt1486192
nm0000131,John Cusack,tt1496422
nm0000173,Nicole Kidman,tt1496422
nm0000190,Matthew McConaughey,tt1496422
nm1374980,Zac Efron,tt1496422
nm0000131,John Cusack,tt1659338
nm0015196,Malin Akerman,tt1659338
nm0104114,Richard Brake,tt1659338
nm0192377,Liam Cunningham,tt1659338
nm0000131,John Cusack,tt2039345
nm0000704,Elijah Wood,tt2039345
nm0989182,Tamsin Egerton,tt2039345
nm2628935,Kerry Bishé,tt2039345
nm0000131,John Cusack,tt2172584
nm0000194,Julianne Moore,tt2172584
nm1500155,Robert Pattinson,tt2172584
nm1985859,Mia Wasikowska,tt2172584
nm0000131,John Cusack,tt2212008
nm0000134,Robert De Niro,tt2212008
nm0000417,Crispin Glover,tt2212008
nm0000131,John Cusack,tt2968804
nm0005048,Thomas Jane,tt2968804
nm2191570,Zoe Ventoura,tt2968804
nm0000131,John Cusack,tt3202890
nm0000202,Ryan Phillippe,tt3202890
nm0498956,Rachelle Lefevre,tt3202890
nm0915865,Jacki Weaver,tt3202890
nm0000131,John Cusack,tt3672840
nm0000329,Jackie Chan,tt3672840
nm0004778,Adrien Brody,tt3672840
nm2184859,Si Won Choi,tt3672840
nm0000131,John Cusack,tt3758852
nm1294664,Ellar Coltrane,tt3758852
nm4498664,Jacob Artist,tt3758852
nm0000131,John Cusack,tt5843780
nm0004875,Taye Diggs,tt5843780
nm0520064,George Lopez,tt5843780
nm1292661,Luke Hemsworth,tt5843780
nm0000131,John Cusack,tt6143850
nm0000207,Christina Ricci,tt6143850
nm0281956,Brendan Fletcher,tt6143850
nm0788370,Vicellous Shannon,tt6143850
nm0000131,John Cusack,tt7312940
nm0034492,Carmen Argenziano,tt7312940
nm0000132,Claire Danes,tt0110367
nm0000213,Winona Ryder,tt0110367
nm0000215,Susan Sarandon,tt0110367
nm0000379,Kirsten Dunst,tt0110367
nm0000132,Claire Danes,tt0116592
nm0000179,Jude Law,tt0116592
nm0004735,James Van Der Beek,tt0116592
nm0000132,Claire Danes,tt0117509
nm0000138,Leonardo DiCaprio,tt0117509
nm0000491,John Leguizamo,tt0117509
nm0674782,Harold Perrineau,tt0117509
nm0000132,Claire Danes,tt0117924
nm0000201,Michelle Pfeiffer,tt0117924
nm0001251,Peter Gallagher,tt0117924
nm0287266,Laurie Fortier,tt0117924
nm0000132,Claire Danes,tt0119910
nm0000321,Gabriel Byrne,tt0119910
nm0000565,Lena Olin,tt0119910
nm0000132,Claire Danes,tt0119978
nm0000354,Matt Damon,tt0119978
nm0000362,Danny DeVito,tt0119978
nm0000132,Claire Danes,tt0120620
nm0000295,Kate Beckinsale,tt0120620
nm0000597,Bill Pullman,tt0120620
nm0453492,Jacqueline Kim,tt0120620
nm0000132,Claire Danes,tt0120757
nm0000610,Giovanni Ribisi,tt0120757
nm0001199,Dennis Farina,tt0120757
nm0004898,Omar Epps,tt0120757
nm0000132,Claire Danes,tt0181852
nm0000216,Arnold Schwarzenegger,tt0181852
nm0001763,Nick Stahl,tt0181852
nm0518085,Kristanna Loken,tt0181852
nm0000132,Claire Danes,tt0273689
nm0000576,Sean Penn,tt0273689
nm0001618,Joaquin Phoenix,tt0273689
nm0378112,Douglas Henshall,tt0273689
nm0000132,Claire Danes,tt0280760
nm0000156,Jeff Goldblum,tt0280760
nm0000215,Susan Sarandon,tt0280760
nm0001085,Kieran Culkin,tt0280760
nm0000132,Claire Danes,tt0338427
nm0000188,Steve Martin,tt0338427
nm0005403,Jason Schwartzman,tt0338427
nm0933098,Bridgette Wilson-Sampras,tt0338427
nm0000132,Claire Danes,tt0356680
nm0000473,Diane Keaton,tt0356680
nm0000551,Dermot Mulroney,tt0356680
nm0000572,Sarah Jessica Parker,tt0356680
nm0000132,Claire Danes,tt0368658
nm0000391,Rupert Everett,tt0368658
nm0001082,Billy Crudup,tt0368658
nm0000132,Claire Danes,tt0473356
nm0000152,Richard Gere,tt0473356
nm0834380,KaDee Strickland,tt0473356
nm0936403,Ray Wise,tt0473356
nm0000132,Claire Danes,tt0486655
nm1092227,Sienna Miller,tt0486655
nm1214435,Charlie Cox,tt0486655
nm0000132,Claire Danes,tt0765447
nm0001057,Toni Collette,tt0765447
nm0933940,Patrick Wilson,tt0765447
nm0000132,Claire Danes,tt1175506
nm1374980,Zac Efron,tt1175506
nm1443740,Zoe Kazan,tt1175506
nm1605114,Christian McKay,tt1175506
nm0000132,Claire Danes,tt1906329
nm0005188,James Marsden,tt1906329
nm0092961,Sarah Bolger,tt1906329
nm3287038,Thomas Mann,tt1906329
nm0000132,Claire Danes,tt6884200
nm0818055,Octavia Spencer,tt6884200
nm1231899,Priyanka Chopra Jonas,tt6884200
nm1433588,Jim Parsons,tt6884200
nm0000133,Geena Davis,tt0091064
nm0000156,Jeff Goldblum,tt0091064
nm0100205,Joy Boushel,tt0091064
nm0315288,John Getz,tt0091064
nm0000133,Geena Davis,tt0094606
nm0000458,William Hurt,tt0094606
nm0000678,Kathleen Turner,tt0094606
nm0942195,Amy Wright,tt0094606
nm0000133,Geena Davis,tt0094721
nm0000285,Alec Baldwin,tt0094721
nm0000474,Michael Keaton,tt0094721
nm0000133,Geena Davis,tt0100449
nm0000195,Bill Murray,tt0100449
nm0001642,Randy Quaid,tt0100449
nm0000133,Geena Davis,tt0103074
nm0000215,Susan Sarandon,tt0103074
nm0000514,Michael Madsen,tt0103074
nm0000133,Geena Davis,tt0104412
nm0000349,Joan Cusack,tt0104412
nm0000412,Andy Garcia,tt0104412
nm0000133,Geena Davis,tt0104694
nm0000158,Tom Hanks,tt0104694
nm0001614,Lori Petty,tt0104694
nm0000133,Geena Davis,tt0109129
nm0001254,James Gandolfini,tt0109129
nm0001653,Stephen Rea,tt0109129
nm0878152,Aida Turturro,tt0109129
nm0000133,Geena Davis,tt0111256
nm0000474,Michael Keaton,tt0111256
nm0000889,Bonnie Bedelia,tt0111256
nm0001659,Christopher Reeve,tt0111256
nm0000133,Geena Davis,tt0112760
nm0000546,Matthew Modine,tt0112760
nm0001999,Maury Chaykin,tt0112760
nm0000133,Geena Davis,tt0116908
nm0000168,Samuel L. Jackson,tt0116908
nm0081572,Craig Bierko,tt0116908
nm0956531,Yvonne Zima,tt0116908
nm0000133,Geena Davis,tt0164912
nm0000150,Michael J. Fox,tt0164912
nm0005151,Jonathan Lipnicki,tt0164912
nm0491402,Hugh Laurie,tt0164912
nm0000133,Geena Davis,tt0243585
nm0000150,Michael J. Fox,tt0243585
nm0005151,Jonathan Lipnicki,tt0243585
nm0491402,Hugh Laurie,tt0243585
nm0000133,Geena Davis,tt4978710
nm0358316,Jon Hamm,tt4978710
nm0000133,Geena Davis,tt8784956
nm0000518,John Malkovich,tt8784956
nm0996669,Common,tt8784956
nm1567113,Jessica Chastain,tt8784956
nm0000134,Robert De Niro,tt0063036
nm0334057,Gerrit Graham,tt0063036
nm0000134,Robert De Niro,tt0065836
nm0000134,Robert De Niro,tt0069765
nm0605363,Michael Moriarty,tt0069765
nm0000134,Robert De Niro,tt0070379
nm0698998,David Proval,tt0070379
nm0732364,Amy Robinson,tt0070379
nm0000134,Robert De Niro,tt0071562
nm0000473,Diane Keaton,tt0071562
nm0000134,Robert De Niro,tt0074084
nm0000367,Gérard Depardieu,tt0074084
nm0761212,Dominique Sanda,tt0074084
nm0000134,Robert De Niro,tt0074777
nm0000134,Robert De Niro,tt0075314
nm0000149,Jodie Foster,tt0075314
nm0000983,Albert Brooks,tt0075314
nm0001732,Cybill Shepherd,tt0075314
nm0000134,Robert De Niro,tt0076451
nm0591485,Liza Minnelli,tt0076451
nm0000134,Robert De Niro,tt0077416
nm0000686,Christopher Walken,tt0077416
nm0001698,John Savage,tt0077416
nm0000134,Robert De Niro,tt0081398
nm0000582,Joe Pesci,tt0081398
nm0001550,Cathy Moriarty,tt0081398
nm0000134,Robert De Niro,tt0083232
nm0000134,Robert De Niro,tt0085794
nm0000928,Sandra Bernhard,tt0085794
nm0007958,Diahnne Abbott,tt0085794
nm0000134,Robert De Niro,tt0087233
nm0000658,Meryl Streep,tt0087233
nm0434223,Jane Kaczmarek,tt0087233
nm0000134,Robert De Niro,tt0087843
nm0000249,James Woods,tt0087843
nm0001527,Elizabeth McGovern,tt0087843
nm0001852,Treat Williams,tt0087843
nm0000134,Robert De Niro,tt0088846
nm0000596,Jonathan Pryce,tt0088846
nm0002114,Kim Greist,tt0088846
nm0000134,Robert De Niro,tt0091530
nm0000460,Jeremy Irons,tt0091530
nm0001644,Aidan Quinn,tt0091530
nm0000134,Robert De Niro,tt0092563
nm0000620,Mickey Rourke,tt0092563
nm0000956,Lisa Bonet,tt0092563
nm0001648,Charlotte Rampling,tt0092563
nm0000134,Robert De Niro,tt0095631
nm0039226,John Ashton,tt0095631
nm0000134,Robert De Niro,tt0097607
nm0000438,Ed Harris,tt0097607
nm0000834,Kathy Baker,tt0097607
nm0000134,Robert De Niro,tt0098625
nm0000193,Demi Moore,tt0098625
nm0000576,Sean Penn,tt0098625
nm0000134,Robert De Niro,tt0099077
nm0000245,Robin Williams,tt0099077
nm0001413,Julie Kavner,tt0099077
nm0000134,Robert De Niro,tt0099685
nm0000501,Ray Liotta,tt0099685
nm0000582,Joe Pesci,tt0099685
nm0000966,Lorraine Bracco,tt0099685
nm0000134,Robert De Niro,tt0100680
nm0000588,Martha Plimpton,tt0100680
nm0001436,Swoosie Kurtz,tt0100680
nm0000134,Robert De Niro,tt0101393
nm0000287,William Baldwin,tt0101393
nm0000621,Kurt Russell,tt0101393
nm0000134,Robert De Niro,tt0101540
nm0000496,Juliette Lewis,tt0101540
nm0000560,Nick Nolte,tt0101540
nm0001448,Jessica Lange,tt0101540
nm0000134,Robert De Niro,tt0101984
nm0000906,Annette Bening,tt0101984
nm0001841,George Wendt,tt0101984
nm0923210,Patricia Wettig,tt0101984
nm0000134,Robert De Niro,tt0105001
nm0001448,Jessica Lange,tt0105001
nm0000134,Robert De Niro,tt0106489
nm0000969,Lillo Brancato,tt0106489
nm0001590,Chazz Palminteri,tt0106489
nm0135584,Francis Capra,tt0106489
nm0000134,Robert De Niro,tt0107473
nm0000195,Bill Murray,tt0107473
nm0000235,Uma Thurman,tt0107473
nm0000325,David Caruso,tt0107473
nm0000134,Robert De Niro,tt0108330
nm0000138,Leonardo DiCaprio,tt0108330
nm0000289,Ellen Barkin,tt0108330
nm0088098,Jonah Blechman,tt0108330
nm0000134,Robert De Niro,tt0112641
nm0000232,Sharon Stone,tt0112641
nm0000249,James Woods,tt0112641
nm0000582,Joe Pesci,tt0112641
nm0000134,Robert De Niro,tt0113277
nm0000174,Val Kilmer,tt0113277
nm0000134,Robert De Niro,tt0116277
nm0000289,Ellen Barkin,tt0116277
nm0000491,John Leguizamo,tt0116277
nm0000648,Wesley Snipes,tt0116277
nm0000134,Robert De Niro,tt0116999
nm0000138,Leonardo DiCaprio,tt0116999
nm0000473,Diane Keaton,tt0116999
nm0000658,Meryl Streep,tt0116999
nm0000134,Robert De Niro,tt0118887
nm0000230,Sylvester Stallone,tt0118887
nm0000501,Ray Liotta,tt0118887
nm0000134,Robert De Niro,tt0120885
nm0000162,Anne Heche,tt0120885
nm0000437,Woody Harrelson,tt0120885
nm0000134,Robert De Niro,tt0122690
nm0000606,Jean Reno,tt0122690
nm0001523,Natascha McElhone,tt0122690
nm0001745,Stellan Skarsgård,tt0122690
nm0000134,Robert De Niro,tt0122933
nm0000345,Billy Crystal,tt0122933
nm0001435,Lisa Kudrow,tt0122933
nm0001590,Chazz Palminteri,tt0122933
nm0000134,Robert De Niro,tt0131704
nm0000623,Rene Russo,tt0131704
nm0004517,Jason Alexander,tt0131704
nm0005305,Piper Perabo,tt0131704
nm0000134,Robert De Niro,tt0155711
nm0000450,Philip Seymour Hoffman,tt0155711
nm0061777,Chris Bauer,tt0155711
nm0587944,Barry Miller,tt0155711
nm0000134,Robert De Niro,tt0179626
nm0000984,Avery Brooks,tt0179626
nm0001288,Kelsey Grammer,tt0179626
nm0122653,Edward Burns,tt0179626
nm0000134,Robert De Niro,tt0203019
nm0000234,Charlize Theron,tt0203019
nm0000421,Cuba Gooding Jr.,tt0203019
nm0254712,Aunjanue Ellis,tt0203019
nm0000134,Robert De Niro,tt0212338
nm0001100,Blythe Danner,tt0212338
nm0001632,Teri Polo,tt0212338
nm0001774,Ben Stiller,tt0212338
nm0000134,Robert De Niro,tt0227445
nm0000291,Angela Bassett,tt0227445
nm0001570,Edward Norton,tt0227445
nm0000134,Robert De Niro,tt0269095
nm0000531,Frances McDormand,tt0269095
nm0244630,Eliza Dushku,tt0269095
nm0290556,James Franco,tt0269095
nm0000134,Robert De Niro,tt0284490
nm0000552,Eddie Murphy,tt0284490
nm0000623,Rene Russo,tt0284490
nm0006713,Rachael Harris,tt0284490
nm0000134,Robert De Niro,tt0289848
nm0000345,Billy Crystal,tt0289848
nm0001435,Lisa Kudrow,tt0289848
nm0000134,Robert De Niro,tt0290002
nm0001100,Blythe Danner,tt0290002
nm0001632,Teri Polo,tt0290002
nm0001774,Ben Stiller,tt0290002
nm0000134,Robert De Niro,tt0307453
nm0000226,Will Smith,tt0307453
nm0000250,Renée Zellweger,tt0307453
nm0001401,Angelina Jolie,tt0307453
nm0000134,Robert De Niro,tt0335121
nm0001427,Greg Kinnear,tt0335121
nm0005381,Rebecca Romijn,tt0335121
nm1080974,Cameron Bright,tt0335121
nm0000134,Robert De Niro,tt0343737
nm0000285,Alec Baldwin,tt0343737
nm0000354,Matt Damon,tt0343737
nm0001401,Angelina Jolie,tt0343737
nm0000134,Robert De Niro,tt0356443
nm0000321,Gabriel Byrne,tt0356443
nm0000870,Kathy Bates,tt0356443
nm0000134,Robert De Niro,tt0382077
nm0000223,Elisabeth Shue,tt0382077
nm0000463,Famke Janssen,tt0382077
nm0266824,Dakota Fanning,tt0382077
nm0000134,Robert De Niro,tt0455323
nm0000194,Julianne Moore,tt0455323
nm0200452,Paul Dano,tt0455323
nm1880888,Olivia Thirlby,tt0455323
nm0000134,Robert De Niro,tt0486674
nm0000576,Sean Penn,tt0486674
nm0001804,Stanley Tucci,tt0486674
nm0001806,John Turturro,tt0486674
nm0000134,Robert De Niro,tt0970866
nm0001632,Teri Polo,tt0970866
nm0001774,Ben Stiller,tt0970866
nm0005562,Owen Wilson,tt0970866
nm0000134,Robert De Niro,tt0985694
nm0001803,Danny Trejo,tt0985694
nm0004695,Jessica Alba,tt0985694
nm0735442,Michelle Rodriguez,tt0985694
nm0000134,Robert De Niro,tt1034331
nm0001303,Carla Gugino,tt1034331
nm1265067,50 Cent,tt1034331
nm0000134,Robert De Niro,tt1045658
